Ind240 169 157 242 240 355 355 312 308 272 272 174 172 143 137 275 275 124 124 191 191 206 210 294 290 
Ind1120 157 171 242 242 359 359 312 312 276 286 178 170 133 141 267 263 124 120 191 191 198 206 284 282 
Ind1471 157 157 246 238 355 355 312 308 292 268 172 178 135 139 263 263 124 124 191 188 206 198 290 282 
Ind1950 143 157 278 242 359 355 308 312 248 248 176 178 133 139 265 269 124 124 191 191 206 206 282 284 
Ind1284 169 0 242 246 363 359 312 312 328 272 176 176 135 135 267 269 120 124 191 191 206 204 318 284 
Ind228 163 173 242 242 355 355 308 312 272 252 168 178 135 135 271 271 130 120 191 191 204 198 298 304 
Ind1540 171 153 242 240 359 355 312 308 278 286 178 170 135 137 265 259 120 124 191 191 206 198 286 294 
Ind23 157 153 242 278 359 355 312 308 296 284 174 170 135 137 273 269 118 120 188 188 198 206 290 286 
Ind533 169 157 242 242 355 355 312 308 266 278 170 174 135 137 265 265 120 124 191 191 206 206 292 294 
Ind484 173 165 240 248 359 355 308 308 288 278 180 170 141 137 265 265 116 112 191 188 210 206 286 282 
Ind1713 165 153 248 246 355 339 308 312 286 288 182 168 135 135 263 275 116 122 191 191 198 206 290 294 
Ind367 153 171 278 254 355 355 312 312 298 272 170 170 141 137 269 267 116 112 191 191 206 214 280 308 
Ind116 157 169 242 254 363 359 308 308 286 266 170 178 141 135 263 271 124 120 191 191 206 206 318 284 
Ind1036 171 159 246 242 355 355 312 312 266 252 170 170 133 135 265 275 120 120 185 191 212 190 288 282 
Ind604 183 173 248 278 359 355 312 312 252 288 168 170 135 143 267 265 120 120 191 191 206 206 290 290 
Ind1692 173 157 0 0 339 359 312 312 288 278 172 176 137 135 265 259 126 124 191 191 198 198 318 286 
Ind297 171 177 246 242 359 359 308 308 290 272 164 168 135 133 271 267 118 124 191 191 206 214 294 306 
Ind635 157 153 278 246 355 355 312 312 288 252 168 168 147 137 263 0 118 124 191 188 198 206 290 294 
Ind7 153 157 252 254 355 359 308 312 272 296 170 176 135 135 275 267 118 124 191 191 206 206 282 294 
Ind1546 173 153 238 242 355 339 308 312 278 286 164 170 141 135 263 269 126 118 200 191 214 210 290 308 
Ind419 167 169 242 246 355 355 312 308 286 278 170 170 137 135 275 0 120 118 191 191 206 206 282 290 
Ind1344 173 159 250 240 355 355 312 308 248 278 176 164 135 137 265 267 130 130 191 191 208 206 286 282 
Ind1117 153 157 248 246 359 355 312 312 272 276 176 172 137 135 267 265 130 124 191 191 198 206 310 282 
Ind59 157 161 240 246 355 339 312 308 272 278 170 164 135 137 265 259 120 120 191 191 206 206 290 318 
Ind1181 157 153 240 242 355 359 312 312 0 0 176 168 137 141 267 265 120 130 191 191 206 206 306 292 
Ind973 155 177 242 254 355 359 312 312 266 278 172 174 143 143 261 263 130 118 200 191 206 206 284 308 
Ind501 157 155 242 242 339 355 308 312 296 278 178 164 139 135 267 265 120 120 188 191 200 198 306 294 
Ind505 157 187 242 240 339 359 312 308 258 0 174 178 141 141 267 263 124 112 188 191 206 256 294 286 
Ind831 169 173 242 240 355 355 308 312 266 278 172 164 135 137 275 269 124 120 191 191 206 206 294 294 
Ind478 169 169 242 240 339 355 308 308 286 276 170 170 135 143 265 267 124 124 191 191 206 196 292 318 
Ind394 157 159 240 242 355 355 308 312 272 298 164 176 137 141 267 259 124 120 191 191 204 198 290 294 
Ind807 153 171 246 242 359 359 308 312 278 278 170 170 137 147 263 275 116 130 191 191 204 204 294 298 
Ind938 151 165 246 240 355 355 312 312 252 286 172 170 139 137 259 275 124 122 188 194 196 206 298 318 
Ind1360 157 143 252 242 355 355 312 308 278 278 168 166 139 135 263 271 126 124 191 191 238 206 294 288 
Ind1518 143 173 246 242 339 355 312 308 328 278 170 176 137 143 261 267 118 120 191 191 206 206 292 290 
Ind1694 165 157 278 240 355 359 308 308 258 290 170 180 135 135 263 265 120 112 185 188 206 206 298 294 
Ind1642 157 157 278 254 359 355 308 312 278 296 168 170 133 147 259 259 124 118 191 191 206 206 290 290 
Ind1470 171 157 242 248 355 355 308 312 278 294 178 176 133 135 267 263 124 118 188 185 238 206 280 294 
Ind1479 173 179 242 254 359 355 312 312 278 258 178 166 137 135 269 271 124 124 191 188 206 206 282 292 
Ind525 143 157 242 252 359 355 308 312 252 272 168 170 139 137 269 275 120 124 191 191 198 206 290 292 
Ind1793 0 0 240 240 359 359 308 308 266 278 170 170 135 137 257 267 124 116 191 188 204 198 284 280 
Ind1785 165 167 240 240 355 359 312 312 278 278 168 168 135 135 263 267 116 118 191 188 198 204 298 288 
Ind1108 161 165 246 242 339 359 312 308 248 298 164 168 135 133 267 269 120 118 191 191 198 206 284 298 
Ind1677 165 169 254 238 355 355 312 312 328 272 170 170 141 137 261 271 124 122 194 191 198 206 292 306 
Ind683 163 171 242 240 355 355 308 0 272 286 170 168 133 141 259 271 124 112 191 188 198 206 284 288 
Ind1885 171 157 242 248 355 355 308 308 288 290 176 172 141 135 269 259 120 120 191 191 206 198 306 294 
Ind1709 169 157 246 246 355 355 312 312 286 278 170 172 135 139 267 271 120 124 191 191 198 210 294 290 
Ind1842 163 157 248 254 359 355 312 308 284 258 164 178 135 135 275 257 124 124 191 188 198 204 290 282 
Ind197 157 153 242 242 363 359 308 308 298 252 172 178 133 135 261 265 120 120 191 191 206 206 292 290 
Ind1613 169 161 242 246 355 355 312 312 278 268 176 170 137 143 275 263 124 118 191 191 184 210 294 306 
Ind510 151 153 242 240 355 339 312 312 278 268 170 170 139 141 265 263 118 120 188 191 198 206 318 292 
Ind61 167 143 246 252 355 359 308 308 288 294 172 178 143 135 0 0 126 126 188 188 206 212 306 290 
Ind570 157 173 240 242 355 359 312 312 266 278 176 176 135 133 271 265 120 120 191 191 206 200 280 300 
Ind1514 159 181 240 248 355 355 312 312 278 288 170 168 139 135 303 267 124 124 191 191 206 210 280 290 
Ind413 173 157 242 242 359 355 312 312 272 252 164 176 135 141 265 275 118 120 191 191 206 198 290 290 
Ind546 157 143 254 242 359 355 312 312 266 278 176 170 141 137 263 257 124 124 200 191 206 198 284 290 
Ind1986 0 0 242 242 359 355 308 312 278 278 168 170 135 137 269 265 112 112 191 191 198 206 308 290 
Ind1515 159 181 242 248 355 355 312 312 272 288 170 168 139 135 271 267 126 124 191 191 206 210 278 290 
Ind1985 159 153 242 244 355 339 312 312 272 252 168 182 135 137 259 267 120 112 188 191 210 214 282 294 
Ind1315 155 169 242 246 355 355 308 312 248 278 170 172 135 135 265 263 118 116 188 191 206 206 310 282 
Ind1261 157 155 246 244 359 359 312 308 272 272 176 178 135 135 265 267 124 120 191 191 210 206 290 300 
Ind925 163 161 252 242 355 355 312 312 278 286 166 178 135 135 257 269 120 124 188 191 214 206 288 308 
Ind1899 153 159 242 240 359 355 312 308 278 278 172 176 133 133 263 271 118 116 188 191 214 206 278 290 
Ind1866 181 157 240 242 355 355 312 308 278 272 170 170 137 135 263 275 116 124 191 191 238 198 290 290 
Ind1505 161 173 242 254 355 355 312 312 252 296 178 178 137 135 267 275 120 124 191 191 206 206 292 282 
Ind1664 171 157 242 278 359 355 312 312 278 278 170 170 135 139 259 271 116 120 191 191 206 200 284 294 
Ind567 165 161 278 238 355 355 312 312 0 0 168 172 135 135 263 275 124 120 191 191 206 210 288 306 
Ind1049 159 153 242 254 355 339 308 312 278 278 178 178 135 137 263 275 124 124 191 191 198 198 290 298 
Ind1906 157 169 244 242 359 359 308 312 288 268 178 184 143 133 267 269 120 122 191 188 210 204 306 290 
Ind409 167 167 238 242 355 355 312 312 296 252 168 174 135 137 275 259 120 120 191 185 198 210 286 298 
Ind1774 163 157 240 242 355 355 312 312 248 276 178 176 135 137 267 267 120 118 191 188 206 206 294 290 
Ind417 173 173 240 238 355 355 312 312 272 286 176 174 137 133 287 259 118 116 191 185 204 204 292 318 
Ind667 173 161 246 264 355 359 308 308 278 278 174 178 133 143 267 261 118 120 191 191 190 198 286 292 
Ind1628 165 181 244 238 359 355 312 312 298 286 176 168 137 133 287 263 120 124 191 191 206 206 294 290 
Ind25 169 169 264 242 339 355 312 308 288 258 170 170 135 135 265 269 120 120 188 188 206 196 286 282 
Ind1190 143 157 246 240 359 359 308 308 294 278 170 172 135 133 259 275 112 126 191 191 206 206 290 294 
Ind1665 169 161 242 242 355 359 312 308 248 294 170 172 137 141 265 269 124 124 191 191 214 204 290 318 
Ind347 173 153 242 244 355 355 308 308 278 278 172 168 137 135 275 275 124 120 191 191 206 206 290 282 
Ind1196 161 183 248 262 355 355 308 312 248 272 178 172 135 139 267 259 120 130 191 191 204 206 292 284 
Ind1534 157 153 242 240 355 355 312 312 288 278 170 178 141 137 257 267 124 120 194 188 206 206 290 294 
Ind730 157 159 240 246 355 363 312 312 268 298 170 170 135 141 267 269 128 118 191 191 206 206 290 308 
Ind699 167 155 240 244 355 359 308 308 278 252 172 164 135 135 269 271 116 120 191 191 196 204 300 298 
Ind1990 165 177 246 254 363 355 308 308 276 252 178 170 135 137 267 263 124 116 191 200 238 214 318 294 
Ind225 0 0 240 240 355 355 312 312 278 278 174 176 137 135 263 269 124 112 191 191 206 212 282 282 
Ind1135 157 159 242 248 339 339 312 312 278 288 182 172 143 135 267 273 116 118 191 191 200 206 294 318 
Ind756 155 171 246 240 355 355 312 312 298 0 170 168 135 133 271 259 124 124 191 191 204 210 294 282 
Ind1536 163 157 254 248 355 359 312 308 292 286 170 172 135 135 263 263 120 122 191 191 206 204 294 294 
Ind1598 163 165 244 242 355 355 308 312 294 278 170 178 137 135 259 265 124 120 191 200 208 198 300 282 
Ind751 183 183 240 254 355 359 308 312 278 298 170 176 135 141 303 271 118 122 188 191 190 198 292 294 
Ind1837 143 171 240 254 339 355 308 308 268 266 168 168 133 143 267 259 120 120 191 191 206 208 278 306 
Ind1987 153 161 242 242 355 363 308 308 278 272 172 176 135 137 259 261 124 124 191 200 198 206 290 292 
Ind1293 167 157 246 242 355 355 312 312 296 252 166 170 137 137 257 273 124 124 185 191 210 206 318 294 
Ind531 0 0 246 242 355 339 312 312 288 272 178 168 137 133 275 269 124 122 188 191 198 198 300 284 
Ind180 157 157 242 242 355 339 312 308 0 0 174 172 133 143 265 271 120 124 188 191 204 204 0 0 
Ind1869 161 157 240 242 355 355 312 308 278 272 170 170 133 135 263 275 118 124 188 191 238 198 292 290 
Ind207 157 171 250 238 355 355 308 308 278 278 168 170 135 139 263 267 118 120 200 191 198 198 294 282 
Ind1038 169 157 242 242 355 355 312 312 296 248 184 172 137 133 265 271 112 118 191 191 206 206 292 300 
Ind1920 155 169 242 248 355 359 308 308 266 0 168 178 135 143 261 265 124 118 191 191 198 206 294 292 
Ind1026 161 157 242 246 355 355 312 312 252 278 174 168 137 135 269 271 120 114 191 200 214 198 282 318 
Ind1622 159 157 246 244 359 355 308 308 298 248 176 176 135 135 259 303 124 120 191 191 210 206 286 304 
Ind957 187 157 240 240 355 339 312 312 278 0 170 168 135 135 267 271 126 130 188 191 206 206 290 294 
Ind1915 153 173 240 242 359 339 308 312 278 278 172 170 135 135 267 259 112 120 200 191 206 214 318 282 
Ind951 159 157 242 242 355 355 312 312 278 276 170 178 137 135 269 267 124 120 191 191 190 206 282 284 
Ind1415 171 173 238 242 355 359 312 312 278 288 170 172 141 137 259 275 114 120 191 191 206 206 290 284 
Ind598 167 153 242 242 355 355 312 312 278 278 170 170 139 143 269 259 124 120 191 194 238 198 318 308 
Ind312 167 153 242 254 355 359 308 312 252 286 170 164 137 135 275 271 128 116 191 191 206 206 282 290 
Ind1878 169 173 254 246 339 363 312 308 294 272 170 170 135 133 263 267 120 124 191 191 206 206 280 306 
Ind843 167 159 240 246 355 359 308 312 288 272 164 176 137 143 259 275 120 120 188 191 198 204 294 294 
Ind1338 165 169 242 250 355 355 312 312 248 298 172 166 139 135 267 271 124 124 191 191 200 214 318 288 
Ind674 153 167 246 254 359 355 308 312 306 298 170 168 135 135 265 269 124 126 188 191 206 198 306 290 
Ind1016 175 159 254 278 355 363 312 312 272 268 170 178 147 0 261 271 120 118 191 191 198 198 292 300 
Ind1139 187 157 250 240 363 355 308 304 278 272 168 178 135 137 275 267 124 122 188 191 198 206 286 298 
Ind1844 171 163 254 246 359 355 312 312 278 286 172 170 135 135 267 269 124 124 191 191 198 206 294 280 
Ind824 165 159 250 242 355 355 312 308 248 276 170 170 133 135 267 275 124 130 191 191 206 198 280 292 
Ind385 173 169 250 240 355 355 312 312 298 288 170 170 135 135 267 267 112 118 188 191 200 198 290 284 
Ind1397 153 153 240 242 355 339 308 308 272 278 166 166 135 137 265 285 124 124 191 191 206 198 282 308 
Ind1332 165 173 242 242 355 355 312 312 266 298 168 172 137 135 269 267 124 130 188 191 206 204 282 282 
Ind437 153 157 242 238 355 355 308 312 292 252 172 174 147 139 275 257 124 124 191 191 198 210 290 278 
Ind1198 165 157 242 248 355 359 308 312 252 252 178 164 135 133 269 265 120 124 191 191 210 204 292 300 
Ind103 153 159 246 242 355 355 312 312 292 278 178 170 135 137 263 267 124 130 188 191 206 208 0 0 
Ind1432 173 153 246 278 359 339 312 308 286 252 170 168 135 137 269 271 118 120 191 191 214 206 286 294 
Ind801 173 169 242 246 339 339 312 308 288 294 170 170 135 147 275 267 124 116 188 191 190 198 302 318 
Ind1161 157 173 248 250 355 363 308 308 0 0 170 176 137 137 267 275 124 122 191 191 206 206 318 282 
Ind483 157 159 242 238 355 339 312 308 266 278 178 170 137 143 267 261 124 124 191 191 198 206 290 280 
Ind823 165 159 250 242 355 355 312 308 278 276 172 170 133 135 267 275 124 130 191 191 206 198 280 292 
Ind1808 173 181 242 254 359 355 308 312 278 296 176 164 135 135 269 271 120 120 191 191 206 198 300 282 
Ind1281 157 157 242 242 359 359 312 312 272 278 176 172 141 135 261 265 118 112 191 191 206 208 282 300 
Ind684 157 171 238 240 355 355 304 312 268 286 176 168 135 141 259 271 124 112 191 188 204 206 284 288 
Ind746 175 157 240 240 355 359 312 308 268 278 168 168 135 139 271 267 116 120 191 191 190 206 288 298 
Ind110 157 171 240 242 355 359 312 312 298 266 168 184 137 137 263 267 116 118 191 191 206 204 306 294 
Ind536 173 159 246 242 355 355 312 312 286 284 164 172 135 137 267 269 118 120 191 191 198 206 284 286 
Ind1456 173 171 242 240 359 339 312 312 278 0 170 176 135 143 271 265 130 120 191 194 206 208 294 300 
Ind1440 157 163 242 242 355 339 312 308 296 286 172 170 137 135 275 267 120 126 191 188 206 204 290 292 
Ind1168 173 155 250 246 359 339 312 308 268 288 164 168 137 147 263 269 120 124 191 188 206 206 290 286 
Ind842 153 159 242 244 359 355 308 312 248 278 170 170 137 137 259 273 126 116 191 194 256 200 290 288 
Ind1847 157 0 242 240 359 363 312 308 298 266 176 170 135 147 263 263 120 124 194 191 206 206 290 278 
Ind1823 153 155 240 242 355 355 312 308 266 288 172 168 139 143 271 267 112 118 191 191 208 198 282 290 
Ind1611 161 163 240 252 339 355 308 308 298 278 178 170 143 141 263 265 118 120 191 191 198 206 284 290 
Ind1134 165 157 242 238 355 355 308 308 278 278 184 174 141 143 263 271 120 120 191 191 206 206 280 318 
Ind1826 143 157 246 246 339 339 312 312 252 326 168 170 135 133 271 271 124 124 191 191 206 206 290 280 
Ind102 161 155 238 246 359 355 312 312 278 286 170 170 139 143 271 269 120 124 188 185 204 206 288 286 
Ind1553 161 171 252 238 363 355 312 308 0 0 172 170 143 137 267 265 116 124 191 191 200 206 288 282 
Ind764 169 165 240 246 339 355 312 308 294 296 178 172 147 135 271 275 126 116 191 191 204 208 280 282 
Ind1762 157 157 248 254 355 339 308 304 278 266 170 166 137 135 263 275 116 120 191 191 212 210 290 294 
Ind431 173 165 242 246 355 339 308 312 278 248 172 176 143 137 263 263 120 120 191 191 206 206 0 0 
Ind109 157 173 254 248 355 355 312 308 266 290 170 168 137 133 267 275 118 118 191 191 206 214 308 290 
Ind614 161 163 246 240 359 359 312 308 298 272 178 174 0 0 263 267 124 124 191 188 238 206 282 282 
Ind1364 157 157 240 242 355 355 312 312 278 278 176 164 137 135 267 267 124 118 191 191 214 206 282 294 
Ind1573 159 171 254 242 355 355 312 308 278 286 168 178 135 139 271 263 124 120 191 188 206 206 318 290 
Ind218 183 165 242 240 355 363 312 312 0 0 178 178 135 135 263 303 120 124 191 191 204 210 284 292 
Ind1412 157 157 242 246 355 355 312 308 288 282 170 178 135 141 275 269 124 124 191 200 190 190 278 286 
Ind429 153 157 242 244 339 359 312 312 278 272 168 164 137 133 271 271 120 124 191 191 206 214 294 286 
Ind1260 171 157 242 242 355 339 312 312 286 278 174 178 141 141 259 269 128 120 188 191 204 238 286 290 
Ind10 161 153 240 254 355 359 312 312 266 266 170 170 137 137 275 271 120 124 191 191 206 206 290 282 
Ind235 157 171 240 248 355 359 308 304 278 266 176 164 135 135 265 259 120 116 191 191 238 206 284 290 
Ind1993 169 159 240 248 355 355 312 312 296 258 166 164 135 139 269 267 116 124 191 191 206 196 306 282 
Ind811 177 153 240 262 339 355 312 308 272 252 170 170 135 0 275 263 118 120 188 191 204 208 292 294 

0 0 !Probabilities that the father and mother of an offspring included in candidates
0 0 !Numbers of candidate males and females



0 0 !Number of known paternities

0 0 !Number of known maternities

0 !Number of known paternal sibships with unknown fathers

0  !Number of known maternal sibships with unknown mothers

0  !Number of offspring with known excluded paternity

0  !Number of offspring with known excluded maternity

400 !Number of offspring with known excluded paternal sibships
Ind246 340 Ind1097 Ind39 Ind300 Ind863 Ind607 Ind725 Ind1955 Ind1174 Ind191 Ind1655 Ind1676 Ind1073 Ind1761 Ind201 Ind1322 Ind138 Ind84 Ind1324 Ind309 Ind1421 Ind1510 Ind616 Ind1061 Ind1220 Ind1763 Ind100 Ind137 Ind739 Ind955 Ind1674 Ind19 Ind844 Ind329 Ind1390 Ind1562 Ind608 Ind1567 Ind1248 Ind1663 Ind732 Ind1804 Ind983 Ind1782 Ind435 Ind1001 Ind11 Ind1523 Ind1781 Ind1640 Ind1044 Ind1371 Ind745 Ind363 Ind1710 Ind1953 Ind759 Ind1365 Ind226 Ind992 Ind1106 Ind398 Ind135 Ind143 Ind1221 Ind846 Ind469 Ind1019 Ind1639 Ind258 Ind1401 Ind1703 Ind1103 Ind1473 Ind1938 Ind1430 Ind681 Ind134 Ind763 Ind330 Ind1940 Ind985 Ind1225 Ind268 Ind1760 Ind659 Ind1336 Ind719 Ind1530 Ind1266 Ind1689 Ind1732 Ind1829 Ind517 Ind718 Ind1307 Ind1725 Ind686 Ind210 Ind1971 Ind912 Ind1652 Ind1583 Ind1670 Ind340 Ind675 Ind887 Ind463 Ind486 Ind563 Ind1395 Ind170 Ind364 Ind809 Ind1420 Ind1253 Ind441 Ind1169 Ind911 Ind1167 Ind1681 Ind1759 Ind1145 Ind997 Ind1909 Ind1495 Ind728 Ind549 Ind1144 Ind326 Ind717 Ind639 Ind1818 Ind723 Ind1382 Ind1244 Ind916 Ind1931 Ind910 Ind624 Ind460 Ind242 Ind899 Ind886 Ind1022 Ind833 Ind897 Ind741 Ind321 Ind1845 Ind1903 Ind487 Ind988 Ind430 Ind1951 Ind1770 Ind148 Ind1524 Ind1806 Ind729 Ind1773 Ind761 Ind839 Ind259 Ind98 Ind318 Ind1059 Ind534 Ind1414 Ind1964 Ind426 Ind202 Ind1795 Ind1313 Ind393 Ind658 Ind1096 Ind970 Ind1239 Ind626 Ind1485 Ind738 Ind1033 Ind1469 Ind190 Ind1012 Ind21 Ind1867 Ind156 Ind905 Ind1649 Ind1017 Ind1584 Ind1700 Ind42 Ind1417 Ind306 Ind1039 Ind1819 Ind270 Ind1250 Ind382 Ind388 Ind829 Ind20 Ind240 Ind1950 Ind1284 Ind228 Ind1540 Ind23 Ind533 Ind484 Ind1713 Ind367 Ind116 Ind1036 Ind604 Ind1692 Ind297 Ind7 Ind1546 Ind419 Ind1344 Ind1117 Ind59 Ind1181 Ind973 Ind501 Ind505 Ind831 Ind478 Ind394 Ind938 Ind1360 Ind1518 Ind1642 Ind1470 Ind1479 Ind525 Ind1793 Ind1785 Ind1108 Ind1677 Ind683 Ind1885 Ind1842 Ind197 Ind1613 Ind510 Ind61 Ind570 Ind1514 Ind546 Ind1986 Ind1515 Ind1985 Ind1315 Ind1261 Ind925 Ind1899 Ind1866 Ind1505 Ind1664 Ind567 Ind1049 Ind1906 Ind1774 Ind417 Ind667 Ind1628 Ind25 Ind1190 Ind1665 Ind347 Ind1196 Ind1534 Ind730 Ind699 Ind1990 Ind225 Ind1135 Ind756 Ind1536 Ind1598 Ind751 Ind1837 Ind1987 Ind1293 Ind531 Ind1869 Ind207 Ind1038 Ind1026 Ind1622 Ind957 Ind1915 Ind951 Ind1415 Ind312 Ind1878 Ind843 Ind1338 Ind1016 Ind1139 Ind1844 Ind1397 Ind1332 Ind437 Ind1198 Ind103 Ind801 Ind483 Ind1808 Ind1281 Ind684 Ind746 Ind110 Ind536 Ind1456 Ind1168 Ind842 Ind1847 Ind1823 Ind1611 Ind1134 Ind102 Ind1553 Ind764 Ind1762 Ind431 Ind109 Ind614 Ind1364 Ind1573 Ind218 Ind1412 Ind10 Ind235 Ind1993 Ind811 
Ind1789 340 Ind1097 Ind39 Ind300 Ind863 Ind607 Ind725 Ind1955 Ind1174 Ind191 Ind1655 Ind1676 Ind1073 Ind1761 Ind201 Ind1322 Ind138 Ind84 Ind1324 Ind309 Ind1421 Ind1510 Ind616 Ind1061 Ind1220 Ind1763 Ind100 Ind137 Ind739 Ind955 Ind1674 Ind19 Ind844 Ind329 Ind1390 Ind1562 Ind608 Ind1567 Ind1248 Ind1663 Ind732 Ind1804 Ind983 Ind1782 Ind435 Ind1001 Ind11 Ind1523 Ind1781 Ind1640 Ind1044 Ind1371 Ind745 Ind363 Ind1710 Ind1953 Ind759 Ind1365 Ind226 Ind992 Ind1106 Ind398 Ind135 Ind143 Ind1221 Ind846 Ind469 Ind1019 Ind1639 Ind258 Ind1401 Ind1703 Ind1103 Ind1473 Ind1938 Ind1430 Ind681 Ind134 Ind763 Ind330 Ind1940 Ind985 Ind1225 Ind268 Ind1760 Ind659 Ind1336 Ind719 Ind1530 Ind1266 Ind1689 Ind1732 Ind1829 Ind517 Ind718 Ind1307 Ind1725 Ind686 Ind210 Ind1971 Ind912 Ind1652 Ind1583 Ind1670 Ind340 Ind675 Ind887 Ind463 Ind486 Ind563 Ind1395 Ind170 Ind364 Ind809 Ind1420 Ind1253 Ind441 Ind1169 Ind911 Ind1167 Ind1681 Ind1759 Ind1145 Ind997 Ind1909 Ind1495 Ind728 Ind549 Ind1144 Ind326 Ind717 Ind639 Ind1818 Ind723 Ind1382 Ind1244 Ind916 Ind1931 Ind910 Ind624 Ind460 Ind242 Ind899 Ind886 Ind1022 Ind833 Ind897 Ind741 Ind321 Ind1845 Ind1903 Ind487 Ind988 Ind430 Ind1951 Ind1770 Ind148 Ind1524 Ind1806 Ind729 Ind1773 Ind761 Ind839 Ind259 Ind98 Ind318 Ind1059 Ind534 Ind1414 Ind1964 Ind426 Ind202 Ind1795 Ind1313 Ind393 Ind658 Ind1096 Ind970 Ind1239 Ind626 Ind1485 Ind738 Ind1033 Ind1469 Ind190 Ind1012 Ind21 Ind1867 Ind156 Ind905 Ind1649 Ind1017 Ind1584 Ind1700 Ind42 Ind1417 Ind306 Ind1039 Ind1819 Ind270 Ind1250 Ind382 Ind388 Ind829 Ind20 Ind240 Ind1950 Ind1284 Ind228 Ind1540 Ind23 Ind533 Ind484 Ind1713 Ind367 Ind116 Ind1036 Ind604 Ind1692 Ind297 Ind7 Ind1546 Ind419 Ind1344 Ind1117 Ind59 Ind1181 Ind973 Ind501 Ind505 Ind831 Ind478 Ind394 Ind938 Ind1360 Ind1518 Ind1642 Ind1470 Ind1479 Ind525 Ind1793 Ind1785 Ind1108 Ind1677 Ind683 Ind1885 Ind1842 Ind197 Ind1613 Ind510 Ind61 Ind570 Ind1514 Ind546 Ind1986 Ind1515 Ind1985 Ind1315 Ind1261 Ind925 Ind1899 Ind1866 Ind1505 Ind1664 Ind567 Ind1049 Ind1906 Ind1774 Ind417 Ind667 Ind1628 Ind25 Ind1190 Ind1665 Ind347 Ind1196 Ind1534 Ind730 Ind699 Ind1990 Ind225 Ind1135 Ind756 Ind1536 Ind1598 Ind751 Ind1837 Ind1987 Ind1293 Ind531 Ind1869 Ind207 Ind1038 Ind1026 Ind1622 Ind957 Ind1915 Ind951 Ind1415 Ind312 Ind1878 Ind843 Ind1338 Ind1016 Ind1139 Ind1844 Ind1397 Ind1332 Ind437 Ind1198 Ind103 Ind801 Ind483 Ind1808 Ind1281 Ind684 Ind746 Ind110 Ind536 Ind1456 Ind1168 Ind842 Ind1847 Ind1823 Ind1611 Ind1134 Ind102 Ind1553 Ind764 Ind1762 Ind431 Ind109 Ind614 Ind1364 Ind1573 Ind218 Ind1412 Ind10 Ind235 Ind1993 Ind811 
